"Fiscal_Year","Agency","Program_Name","Agency_Compliance","pcp12_1","pcp01_1","pcp2_2","pcp3_2","pcp4_2","pcp5_2","pcp6_2","pcp7_2","pcp8_2","pcp9_2","pcp10_2","pcp11_2"
"2024","STATE","Diplomatic Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Diplomatic Programs, Diplomatic Policy and Support","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Diplomatic Programs, Other Operations Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Diplomatic Programs, Terrorism Related","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Domestic Purchase Card Payments","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Economic Support Fund","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Educational Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Embassy Operations Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Foreign Locally Employed Staff Compensation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Foreign Service Annuities","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Fulbright Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Information Technology Central Fund","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","International Cooperative Administrative Support Services","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","International Security and Nonproliferation Related Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","International Security Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Leaseholds and Functional Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","National Endowment for Democracy","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Office of Inspector General - Department of State","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Overseas Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Peace-Keeping Operations Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Physical Security Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Population Refugees and Migration Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Post-Assignment Travel","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Project Construction - Major Rehabilitation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Promote the Rule of Law","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Security - Afghanistan, Pakistan","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Single Audits","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Temporary Duty Travel","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Voluntary Contributions","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Western Hemisphere Travel Initiative","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Working Capital Fund Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","STATE","Worldwide Security Protection","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Alcohol and Tobacco Tax and Trade Bureau - Internal Revenue Collection Puerto Rico","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Alcohol and Tobacco Tax and Trade Bureau - Salaries and Expenses","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Bureau of Engraving and Printing - Bureau of Engraving and Printing Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Community Development Financial Institutions - Emergency Support Program","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Community Development Financial Institutions Fund - Capital Magnet Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Community Development Financial Institutions Fund - CDFI BGP Financing Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Community Development Financial Institutions Fund - Community Development Financial Institutions (CDFI) Equity Investment Dividend","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Community Development Financial Institutions Fund - Community Development Financial Institutions (CDFI) Program","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Coronavirus Capital Projects Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Coronavirus Relief Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Cybersecurity Enhancement Account","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Economic Stabilization Direct Loan Financing","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Economic Stabilization Program","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Emergency Capital Investment Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Emergency Rental Assistance","Non-Compliant","13.0","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Federal Research Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Homeowners Assistance Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - International Affairs Technical Assistance","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Local Assistance and Tribal Consistency Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Office of Terrorism and Financial Intelligence","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Pandemic Relief for Aviation Workers","Non-Compliant","13.0","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Salaries and Expenses","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - State Small Business Credit Initiative","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Transportation Services Economic Relief","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Departmental Offices - Treasury Forfeiture Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","District of Columbia (DC) Pensions - DC Federal Pension Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Financial Crimes Enforcement Network - Salaries and Expenses","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Serivce Gulf Coast Restoration Trust Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - American Indian & Alaskan Native","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Check Forgery Insurance Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Claims for Contract Disputes","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Corporation for Public Broadcasting","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - DC Water & Sewer","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Debt Collection Special Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Debt Collection","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Emergency Planning & Security","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Federal Reserve Bank Reimbursement Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Financial Agent Services","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Fiscal Service Administrative Salaries and Expenses","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Interest on the Public Debt (indefinite)","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Interest on Uninvested Funds","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Judgements, Court of Claims","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Judgements, U.S. Courts","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Payment to Legal Services Corporation","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Payment to Resolution Funds Corporation","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Refund Money Erroneously Received","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Reimbursements to Federal Reserve Banks","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Resident Tuition Sup","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service - Travel Promotion Fund, Corp for Travel Promotion","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Fiscal Service- Restitution of Foregone Interest","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Additional Child Tax Credit","Non-Compliant","13.0","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"2024","TREASURY","Internal Revenue Service - American Opportunity Tax Credit","Non-Compliant","13.0","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"2024","TREASURY","Internal Revenue Service - Build American Bond Payments, Recovery Act","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Business Systems Modernization","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Child and Dependent Care Tax Credit","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Earned Income Tax Credit","Non-Compliant","13.0","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"2024","TREASURY","Internal Revenue Service - Healthcare Credit Exceeds Liability","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Informant Reimbursement","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Information Systems","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Operations Support","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Payment to Issuer of New Clean Renewable Energy Bonds","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Payment to Issuer of Qualified Energy Conservation Bond","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Payment to Issuer of Qualified School Construction Bonds","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Payment to Issuer of Qualified Zone Academy Bonds","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Private Collection Agent Program","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Refund - Corporations","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Refund Collection - Interest","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Refundable Premium Assistance Tax Credit","Non-Compliant","13.0","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"2024","TREASURY","Internal Revenue Service - Special Compliance Personnel Program Account","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Tax Law Enforcement","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - Taxpayer Services","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - US Coronavirus Payments","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Internal Revenue Service - US Coronavirus Refundable Credits","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of Financial Stability - Home Affordable Modification Program","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of Financial Stability - Salaries and Expenses","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Clean Tech Fund Loans Financing Acct","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Contribution to African Development Bank","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Contribution to African Development Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Contribution to European Bank for Reconstruction","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Contribution to International Bank Reconstruction","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Contribution to International Development Association","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Contribution to the Asian Development Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Economic Support Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Global Environment Facility","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - Global Food Security","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of International Assistance - International Fund for Agriculture Development","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of the Comptroller of the Currency - Assessment Funds","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Office of the Inspector General - Salaries and Expenses","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Special Inspector General for Pandemic Recovery","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","The Mint - United States Mint Public Enterprise Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Treasury Franchise Fund","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","TREASURY","Treasury Inspector General for Tax Administration","Non-Compliant","13.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
