"Agency","Program_Name","Fiscal_Year","Month_and_Year_start__date_for_data","Month_and_Year_end__date_for_data","CY_Confidence_Level_%","CY_Margin__of_Error_+/-","Outlays_($M)","IP_Amount_($M)","CY_Over-payment_$","CY_Under-payment_$","CY_Unknown_Payments_$","CY_Technically_Improper__due_to_Statute_or_Reg_$","CY_Overpayment_Rate","CY_Under_payment_Rate","CY_Unknown_Payments_Rate","CY_Technically_Improper_due_to_Statute_or_Reg_Rate","IP_Rate","IP_Unknown_Amount_($M)","IP_Unknown_Rate","IP_Unknown_Target_Rate","Outlays_Current_Year+1_Amount","Unknown_Curent_Year+1_Amount","IP_Current_Year+1_Amount","IP_Unknown_Current_Year+1_Rate"
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Centers","2024","2017-02-01","2018-01-01","There is no confidence level associated with the estimate","0.0","3295.6300000000","286.6900000000","155.7400000000","130.9500000000","0.0000000000","0.0000000000","0.04725651848100","0.03973443620800","0.00000000000000","0.00000000000000","0.08699095468800","286.6900000000","0.08699095468800","0.08310000000000","3757.0000000000","0.0000000000","312.0600000000","0.08306095288800"
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2004","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2005","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2006","","","","","864.0000000000","","","","","","","","","","0.01851851850000","16.0000000000","0.01851851850000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2007","","","","","738.0000000000","","","","","","","","","","0.01626016260000","12.0000000000","0.01626016260000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2008","","","","","728.0000000000","","","","","","","","","","0.01560439560000","11.3600000000","0.01560439560000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2009","","","","","713.0000000000","","","","","","","","","","0.02061711080000","14.7000000000","0.02061711080000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2010","","","","","911.0000000000","","","","","","","","","","0.00987925360000","9.0000000000","0.00987925360000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2011","","","","","896.0000000000","","","","","","","","","","0.01529017860000","13.7000000000","0.01529017860000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2012","","","","","900.0000000000","","","","","","","","","","0.01577777780000","14.2000000000","0.01577777780000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2013","","","","","917.0000000000","","","","","","","","","","0.01090512540000","10.0000000000","0.01090512540000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2014","","","","","930.0000000000","","","","","","","","","","0.01075268820000","10.0000000000","0.01075268820000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2015","","","","","930.0000000000","","6.2000000000","1.6000000000","","","0.00666666670000","0.00172043010000","","","0.00838709680000","7.8000000000","0.00838709680000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2016","","","","","910.9100000000","","3.7000000000","1.2100000000","","","0.00406187220000","0.00132834200000","","","0.00540119220000","4.9200000000","0.00540119220000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2017","","","","","844.6400000000","","3.4300000000","1.1300000000","","","0.00406090170000","0.00133784810000","","","0.00539874980000","4.5600000000","0.00539874980000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2018","","","","","720.9700000000","","2.9300000000","0.9600000000","","","0.00406396940000","0.00133153950000","","","0.00539550880000","3.8900000000","0.00539550880000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2019","2017-07-01","2018-06-01","N/A","N/A","682.1800000000","3.6800000000","2.7700000000","0.9100000000","0.0000000000","0.0000000000","0.00406051190000","0.00133395880000","0.00000000000000","0.00000000000000","0.00539447070000","3.6800000000","0.00539447070000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2020","2018-07-01","2019-06-30","N/A","N/A","654.4700000000","3.5300000000","2.6600000000","0.8700000000","0.0000000000","0.0000000000","0.00406435740000","0.00132931990000","0.00000000000000","0.00000000000000","0.00539367730000","3.5300000000","0.00539367730000","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2021","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2021","2015-01-01","2015-12-01",">90%","0.0","362.6200000000","1.9600000000","1.4800000000","0.4800000000","0.0000000000","0.0000000000","0.00408140750000","0.00132369970000","0.00000000000000","0.00000000000000","0.00540510730000","1.9600000000","0.00540510730000","","340.0000000000","0.0000000000","1.8400000000","0.00541176470000"
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2022","2015-01-01","2015-12-01","90% to <95%","0.0","4351.0000000000","3.0600000000","2.5800000000","0.4800000000","0.0000000000","0.0000000000","0.00059296710000","0.00011031950000","0.00000000000000","0.00000000000000","0.00070328660000","3.0600000000","0.00070328660000","0.00540000000000","340.0000000000","0.0000000000","1.8400000000","0.00541176470000"
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2023","2015-01-01","2015-12-01","There is no confidence level associated with the estimate","0.0","627.2300000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.0000000000","0.00000000000000","0.00000000000000","0.00000000000000","0.00000000000000","0.00000000000000","0.0000000000","0.00000000000000","0.00130000000000","684.4000000000","0.0000000000","0.8800000000","0.00128579780000"
"USDA","Food and Nutrition Service (FNS) Child and Adult Care Food Program (CACFP) Family Day Care Homes (FDCH) - Tiering Decisions","2024","2015-01-01","2015-12-01","There is no confidence level associated with the estimate","0.0","776.6300000000","1.0300000000","0.7800000000","0.2500000000","0.0000000000","0.0000000000","0.00100433926100","0.00032190360900","0.00000000000000","0.00000000000000","0.00132624287000","1.0300000000","0.00132624287000","0.00540000000000","687.2000000000","0.0000000000","3.7100000000","0.00539871944100"
"USDA","Food and Nutrition Service (FNS) Commodity Supplemental Food Program (CSFP)","2021","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Commodity Supplemental Food Program (CSFP)","2022","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Commonwealth of the Northern Marianas Islands (CNMI)","2021","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Commonwealth of the Northern Marianas Islands (CNMI)","2022","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Farmers' Market Nutrition Program (FMNP)","2021","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Farmers' Market Nutrition Program (FMNP)","2022","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Food Distribution Program on Indian Reservations (FDPIR)","2021","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) Food Distribution Program on Indian Reservations (FDPIR)","2022","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2004","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2005","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2006","","","","","","","","","","","","","","","","","","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2007","","","","","8602.0000000000","","","","","","","","","","0.16298535220000","1402.0000000000","0.16298535220000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2008","","","","","8756.0000000000","","","","","","","","","","0.16548652350000","1449.0000000000","0.16548652350000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2009","","","","","9436.0000000000","","","","","","","","","","0.16437049600000","1551.0000000000","0.16437049600000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2010","","","","","8925.0000000000","","","","","","","","","","0.16280112040000","1453.0000000000","0.16280112040000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2011","","","","","10739.0000000000","","","","","","","","","","0.15979141450000","1716.0000000000","0.15979141450000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2012","","","","","10024.0000000000","","","","","","","","","","0.15532721470000","1557.0000000000","0.15532721470000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2013","","","","","11304.0000000000","","","","","","","","","","0.15693559800000","1774.0000000000","0.15693559800000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2014","","","","","11463.0000000000","","","","","","","","","","0.15249062200000","1748.0000000000","0.15249062200000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2015","","","","","11319.0000000000","","1332.0000000000","441.0000000000","","","0.11767824010000","0.03896103900000","","","0.15663927910000","1773.0000000000","0.15663927910000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2016","","","","","11994.8000000000","","1368.9200000000","450.8200000000","","","0.11412612130000","0.03758462000000","","","0.15171074130000","1819.7400000000","0.15171074130000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2017","","","","","12258.1100000000","","1372.3000000000","503.1900000000","","","0.11195037410000","0.04104955820000","","","0.15299993230000","1875.4900000000","0.15299993230000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2018","","","","","12249.7400000000","","799.4400000000","355.9600000000","","","0.06526179330000","0.02905857590000","","","0.09432036920000","1155.4000000000","0.09432036920000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2019","2017-07-01","2018-06-01","N/A","N/A","12576.5600000000","1142.4100000000","811.0700000000","331.3400000000","0.0000000000","0.0000000000","0.06449060790000","0.02634583700000","0.00000000000000","0.00000000000000","0.09083644490000","1142.4100000000","0.09083644490000","","","","",""
"USDA","Food and Nutrition Service (FNS) National School Lunch Program (NSLP)","2020","2018-07-01","2019-06-30","N/A","N/A","12868.3700000000","1176.5100000000","0.0000000000","96.9600000000","0.0000000000","1079.5500000000","0.00000000000000","0.00753475380000","0.00000000000000","0.08389174390000","0.09142649770000","1176.5100000000","0.09142649770000","","","","",""
