"Agency","Program_Name","Fiscal_Year","key","value"
"STATE","Post-Assignment Travel","2021","Aging of Outstanding OP Identified Remaining Unrecovered","0.0000000000"
"STATE","Post-Assignment Travel","2021","Aging of Outstanding OP Identified Amt 0 - 6 months","0.0000000000"
"STATE","Post-Assignment Travel","2021","Aging of Outstanding OP Identified Amt 6 months to 1 year","0.0000000000"
"STATE","Post-Assignment Travel","2021","Aging of Outstanding OP Identified Amt over 1 year","0.0000000000"
"STATE","Post-Assignment Travel","2021","Aging of Outstanding OP Identified determined not collectable","0.0000000000"
"STATE","Post-Assignment Travel","2021","Disposition of Funds through recovery audit_Administer_Auditor","0.0000000000"
"STATE","Post-Assignment Travel","2021","Total Overpayment Amount Recovered","0.0000000000"
"STATE","Post-Assignment Travel","2021","Total Overpayment Amount Identified","0.0000000000"
"STATE","Post-Assignment Travel","2021","Returned to Original Account","0.0000000000"
"STATE","Travel Program","2017","OP Amt Identified outside of Payment Recapture Audits","0.0260000000"
"STATE","Travel Program","2017","OP Amt Recapture outside of Payment Recapture Audits","0.0110000000"
"STATE","Travel Program","2017","OP Amt Identified through Payment Recapture Audits","0.0523000000"
"STATE","Travel Program","2017","OP Amt Recaptured through Payment Recapture Audits","0.0134000000"
"STATE","Travel Program","2017","OP Next FY Recapture Rate Target through Payment Recapture Audit","0.5000000000"
"STATE","Travel Program","2017","Disposition of Funds Through Original Purpose","0.0134000000"
"STATE","Travel Program","2017","Aging of Outstanding OP Identified Amt 0 - 6 months","0.0276000000"
"STATE","Travel Program","2017","Aging of Outstanding OP Identified Amt 6 months to 1 year","0.0131000000"
"STATE","Travel Program","2017","Aging of Outstanding OP Identified Amt over 1 year","0.1116000000"
"STATE","Travel Program","2017","Total Overpayment Amount Recovered","0.0244000000"
"STATE","Travel Program","2017","Total Overpayment Amount Identified","0.0783000000"
"STATE","Travel Program","2018","OP Amt Identified outside of Payment Recapture Audits","0.0095000000"
"STATE","Travel Program","2018","OP Amt Recapture outside of Payment Recapture Audits","0.0263000000"
"STATE","Travel Program","2018","OP Amt Identified through Payment Recapture Audits","0.1397000000"
"STATE","Travel Program","2018","OP Amt Recaptured through Payment Recapture Audits","0.0638000000"
"STATE","Travel Program","2018","OP Next FY Recapture Rate Target through Payment Recapture Audit","0.5000000000"
"STATE","Travel Program","2018","Disposition of Funds Through Original Purpose","0.0638000000"
"STATE","Travel Program","2018","Aging of Outstanding OP Identified Amt 0 - 6 months","0.0243000000"
"STATE","Travel Program","2018","Aging of Outstanding OP Identified Amt 6 months to 1 year","0.0677000000"
"STATE","Travel Program","2018","Aging of Outstanding OP Identified Amt over 1 year","0.0917000000"
"STATE","Travel Program","2018","Total Overpayment Amount Recovered","0.0901000000"
"STATE","Travel Program","2018","Total Overpayment Amount Identified","0.1492000000"
"STATE","Travel Program","2019","OP Amt Identified outside of Payment Recapture Audits","0.0306000000"
"STATE","Travel Program","2019","OP Amt Recapture outside of Payment Recapture Audits","0.0222000000"
"STATE","Travel Program","2019","OP Amt Identified through Payment Recapture Audits","0.0515000000"
"STATE","Travel Program","2019","OP Amt Recaptured through Payment Recapture Audits","0.0802000000"
"STATE","Travel Program","2019","OP Next FY Recapture Rate Target through Payment Recapture Audit","0.9500000000"
"STATE","Travel Program","2019","Disposition of Funds through FM Improvement Activities","0.0000000000"
"STATE","Travel Program","2019","Disposition of Funds Through Original Purpose","0.0802000000"
"STATE","Travel Program","2019","Disposition of Funds Through Office of Inspector General","0.0000000000"
"STATE","Travel Program","2019","Disposition of Funds Through Returned to Treasury","0.0000000000"
"STATE","Travel Program","2019","Aging of Outstanding OP Identified Remaining Unrecovered","0.1700000000"
"STATE","Travel Program","2019","Aging of Outstanding OP Identified Amt 0 - 6 months","0.0003000000"
"STATE","Travel Program","2019","Aging of Outstanding OP Identified Amt 6 months to 1 year","0.0238000000"
"STATE","Travel Program","2019","Aging of Outstanding OP Identified Amt over 1 year","0.1533000000"
"STATE","Travel Program","2019","Aging of Outstanding OP Identified determined not collectable","0.0000000000"
"STATE","Travel Program","2019","Total Overpayment Amount Recovered","0.1024000000"
"STATE","Travel Program","2019","Total Overpayment Amount Identified","0.0821000000"
"TREASURY","DCP","2019","OP Amt Identified outside of Payment Recapture Audits","0.0000000000"
"TREASURY","DCP","2019","OP Amt Recapture outside of Payment Recapture Audits","0.0000000000"
"TREASURY","DCP","2019","OP Amt Identified through Payment Recapture Audits","2.4762000000"
"TREASURY","DCP","2019","OP Amt Recaptured through Payment Recapture Audits","1.5159000000"
"TREASURY","DCP","2019","OP Next FY Recapture Rate Target through Payment Recapture Audit","0.8500000000"
"TREASURY","DCP","2019","Disposition of Funds through FM Improvement Activities","0.0000000000"
"TREASURY","DCP","2019","Disposition of Funds Through Original Purpose","1.5159000000"
"TREASURY","DCP","2019","Disposition of Funds Through Office of Inspector General","0.0000000000"
"TREASURY","DCP","2019","Disposition of Funds Through Returned to Treasury","0.0000000000"
"TREASURY","DCP","2019","Aging of Outstanding OP Identified Remaining Unrecovered","0.7620000000"
"TREASURY","DCP","2019","Aging of Outstanding OP Identified Amt 0 - 6 months","0.7362000000"
"TREASURY","DCP","2019","Aging of Outstanding OP Identified Amt 6 months to 1 year","0.0258000000"
"TREASURY","DCP","2019","Aging of Outstanding OP Identified Amt over 1 year","0.4621000000"
"TREASURY","DCP","2019","Aging of Outstanding OP Identified determined not collectable","0.2688000000"
"TREASURY","DCP","2019","Total Overpayment Amount Recovered","1.5159000000"
"TREASURY","DCP","2019","Total Overpayment Amount Identified","2.4762000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","OP Amt Identified outside of Payment Recapture Audits","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","OP Amt Recapture outside of Payment Recapture Audits","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","OP Amt Identified through Payment Recapture Audits","0.0003000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","OP Amt Recaptured through Payment Recapture Audits","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","OP Next FY Recapture Rate Target through Payment Recapture Audit","0.8500000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Disposition of Funds through FM Improvement Activities","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Disposition of Funds Through Original Purpose","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Disposition of Funds Through Office of Inspector General","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Disposition of Funds Through Returned to Treasury","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Aging of Outstanding OP Identified Remaining Unrecovered","0.0003000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Aging of Outstanding OP Identified Amt 0 - 6 months","0.0003000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Aging of Outstanding OP Identified Amt 6 months to 1 year","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Aging of Outstanding OP Identified Amt over 1 year","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Aging of Outstanding OP Identified determined not collectable","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Disposition of Funds through recovery audit_Administer_Auditor","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Total Overpayment Amount Recovered","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Total Overpayment Amount Identified","0.0003000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Returned to Original Account","0.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Recovery Audit Amount Outstanding Rate","1.0000000000"
"TREASURY","Departmental Offices - Federal Research Fund","2021","Recovery Audit Amount Identified This Reporting Period Determined Not Collectable Rate","0.0000000000"
"TREASURY","DFF (ARC)","2017","OP Amt Identified through Payment Recapture Audits","0.1000000000"
"TREASURY","DFF (ARC)","2017","OP Amt Recaptured through Payment Recapture Audits","0.0994000000"
"TREASURY","DFF (ARC)","2017","OP Next FY Recapture Rate Target through Payment Recapture Audit","0.8500000000"
"TREASURY","DFF (ARC)","2017","Disposition of Funds Through Original Purpose","0.0994000000"
"TREASURY","DFF (ARC)","2017","Aging of Outstanding OP Identified Amt 0 - 6 months","0.0006000000"
"TREASURY","DFF (ARC)","2017","Aging of Outstanding OP Identified determined not collectable","0.0008000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","OP Amt Identified outside of Payment Recapture Audits","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","OP Amt Recapture outside of Payment Recapture Audits","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","OP Amt Identified through Payment Recapture Audits","0.0300000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","OP Amt Recaptured through Payment Recapture Audits","0.0300000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","OP Next FY Recapture Rate Target through Payment Recapture Audit","0.8500000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Disposition of Funds through FM Improvement Activities","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Disposition of Funds Through Original Purpose","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Disposition of Funds Through Office of Inspector General","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Disposition of Funds Through Returned to Treasury","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Aging of Outstanding OP Identified Remaining Unrecovered","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Aging of Outstanding OP Identified Amt 0 - 6 months","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Aging of Outstanding OP Identified Amt 6 months to 1 year","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Aging of Outstanding OP Identified Amt over 1 year","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Aging of Outstanding OP Identified determined not collectable","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Disposition of Funds through recovery audit_Administer_Auditor","0.0000000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Total Overpayment Amount Recovered","0.0300000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Total Overpayment Amount Identified","0.0300000000"
"TREASURY","District of Columbia Pensions - DC Judicial Retirement & Survivors Annuity Fund","2021","Returned to Original Account","0.0300000000"
